GeneSymbol	D3_ISO7_IEL_1	D3_ISO7_IEL_2	D4_ISO7_IEL_1	D4_ISO7_IEL_2
COMMD5	0	0	0	0
SGCD	0	4.32	0	0
GTSF1	0	0	0	0
DPY19L2P2_ENSG00000170629	0	0	0	0
ZNF16	84.6	0	0	0
ARMC10	0	0	0	0
RNF34	110.97	63	2023.68	77.37
ACYP2	0	0	0	15.33
TRABD	0	0	0	0
ATF7	6.96	0	0	0
RASA4B	0	38.82	0	0
SOCS6	0	0	0	0
CAVIN4	0	0	0	0
OR10A3	0	0	0	0
ZNF296	5.43	0	0	0
OR5E1P_ENSG00000170688	0	0	0	0
HOXB9	10.97	0.15	0	0
TTLL6	0	19.46	0	0
POLH	2.33	3.67	0	0
SYT9	0	49.37	0	0
KCNS3	0	0	0	0
RBMXL2	0	0	0	0
KIF5B	12.76	28.41	0.68	31.1
GPR37	2.99	0	0	0
AKAP13	216.91	115.61	0	404.02
TPD52L3	0	0	0	0
CDCA4	39.74	0	0	300.09
OR10A4	0	0	0	0
SDR16C5	0	0	0	0
DYDC1	0	0	0	0
OR10A2	0	0	0	0
CHCHD7	0	50.75	0	0
HTRA3	0	0	0	0
FOXN2	10.4	0	0	0
LMOD2	0	0	0	0
BFSP2	0	0	0	0
FSHR	0	0	0	0
CELP_ENSG00000170827	0	0	0	0
USP32	101.19	1.18	0	0
CEL	0	0	0	0
PPM1D	0	0	0	0
GPR27	0	0	0	0
AC093323.1	8.13	0	1345.32	0
PSG6	0	0	0	0
KBTBD2	2.01	0	0	0
RIOX2	10.62	19.19	0	64.1
TRIAP1	0	0	0	0
LILRP2_ENSG00000170858	56.31	0	0	0
LSM3	12.78	15.8	0	0
KIAA0232	7.57	10.33	0	1.32
MTSS1	0.06	0	0	0
TMEM43	0	14.55	0	0
RNF139	20.14	0	0	0
RPS9	289.17	135.12	0	576.02
PLA2G1B	0	0	0	0
CYTL1	0	0	0	0
TSEN34	13.65	0	0	267.54
TRH	0	0	0	0
GSTA4	0	0	0	0
MSANTD4	80.14	311.78	0	0
NDUFA3	220.87	350.92	0	0
OSCAR	0	0	0	0
PAQR8	0	11.1	0	0
NUDT6	0	0	0	0
TPT1-AS1	42.77	0	0	0
OR7G3	0	0	0	0
TANC2	0	15.73	0	0
OR7G2	0	4.08	0	0
TEX13B	0	0	0	0
PKHD1	0.22	2.38	0	0
OR1M1	0	0	0	0
NCBP2L	14.22	0	0	0
DNAJC24	0	116.02	0	0
MBD3L1	0	0	0	0
ZNF160	13.61	10.54	0	0
PGK2	8.88	0	0	0
OR8B12	0	0	0	0
ZNF415	0	0	0	0
CAVIN3	0	0	0	0
CEACAM3	0	0	0	0
DCDC1	10.81	0	0	0
HAS2	0	1.11	0	0
PDGFD	0.05	0	0	0
PLAC1	0	0	0	0
DDI1	0	0	0	0
LINC00208	0	0	0	0
S1PR1	0	0	0	0
HS6ST2	0	0	0	0
OR4D5	0	0	0	0
PYGO1	0	1.56	0	0
LRRC8E	3.89	0	0	0
PKIA	0	0	0	0
XKR6	48.61	0	0	0
TSNARE1	0	0	0	0
FPR2	0	0	0	0
FPR1	0	0	0	0
PATE1	0	0	0	0
OR13H1	0	0	0	0
FEZ2	12.58	11.12	0	0
SOX7	0	0	0	0
C8orf74	0	0	0	0
C11orf24	199.76	0	0	0.18
FAM86JP_ENSG00000171084	0	0	0	0
ALK	0	13.35	0	21.14
KYAT1	0	0	0	0
MTM1	38.19	47.13	0	0
SIGLEC17P_ENSG00000171101	0	0	0	0
OBP2B	66.1	0	0	0
TRMT61B	7.9	0	0	0
INSR	0	38.85	0	0
MFN1	151.04	0	0	0
GIMAP8	0	11.06	0	0
HSFX1	0	0	0	0
NRTN	0	0	0	0
KCNMB3	0	35.49	0	0
FUT3	0	0	0	0
KCNG3	0	0	0	0
ATP6V0E2	67.34	101.85	0	0
PRKCE	0	104.5	0	0
OR2K2	0	0	0	0
JAGN1	0	0	0	0
RLN3	0	0	0	0
TADA3	0.28	19.05	0	0
SOCS5	9.23	0	0	0
C1GALT1C1	0	0	0	0
C9orf16	0	0	0	0
MORN4	13.13	31.05	0	0
ZNF672	9.59	0	0	0
ZNF692	18.06	66.98	0	0
NAIF1	4.13	0	0	0
RBKS	0	0	0	0
OR2M4	3.32	9.89	0	0
GRIK1	0	0	0	0
MUC7	11.27	0	0	0
OPRPN	0	0	0	0
SMR3B	0	0	0	0
TMEM126A	0	0	0	0
TMEM126B	0	0	0	0
TRIM8	55.42	19.33	0	26.15
NETO2	8.57	4.99	0	0
CSN3	0	0	0	0
CLDN20	0	0	0	0
CDC42BPG	0	0	0	0
SCAND1	0	0	0	0
JUNB	0	0	0	168.75
FAM241B	0	0	0	0
TMEM37	0	0	0	0
UGT2B7	0	0	0	0
LRG1	0	0	0	0
SHCBP1	114.18	7.38	0	0
SOSTDC1	0	0	0	0
NPTX1	1.25	0	0	0
FAM98B	3.08	0	0	0.04
ZNF439	4.8	0	0	0
ZNF440	1.56	2.74	0	0
GAA	0	0	0	0
CANT1	32.8	12.25	0	0
KCNK3	0	0	0	0
ZDHHC16	0	0	0	0
CHST11	4.73	9.08	0	0
EXOSC1	0	0	0	0
PGAM1	154.01	176.77	0	0
CHD7	16.55	10.39	0	447.55
ESCO2	31.56	0	0	0
KRT19	0	0	0	0
KRT15	0	0	0	0
LURAP1	0	0	0	0
KRT38	0	0	0	0
CLCN5	0	0	0	0
TPPP	9.53	0	0	0
KCND3	8.29	0	0	0
APLN	0	0	0	0
KRTAP4-4	0	0	0	0
KRT13	0	0	0	0
XAGE3	0	0	0	0
KRT9	0	0	0	0
XAGE5	0	0	0	0
PDE7B	2.37	0	0	0
MRPL36	0	0	0	0
ZNF581	16.4	0	0	0
NAT1	0	0	0	0
KRT20	0	0	0	0
GLOD5	0	0	0	0
KSR2	1.54	1.96	0	0
ZNF524	0	0	0	0
MCC	3.4	1.69	0	0
KRT27	0	0	0	0
ZBTB26	0	20.92	0	0
CDK5R2	0	0	0	0
DSEL	2.24	8.01	0	0
POLR1C	15.03	7.05	0	0
ASXL1	47.18	120.36	0	43.09
OR1L6	0	0	0	0
DLK2	36.6	61.22	0	0
ZNF562	0	0	0	0
ZNF318	7.61	24.82	0	0
ZNF561	0	13.77	0	105.01
WIPF2	47.6	89.65	0	0
HOPX	22.35	189.87	0	0
SPACA5B	0	0	0	0
OR1L3	0	0	0	0
SSX6P_ENSG00000171483	0	0	0	0
NLRP5	7.74	0	0	0
LRRC8C	18.11	0.49	0	31.44
SPACA5	0	0	0	0
RSL1D1	274.55	195.81	0	71.96
LRRC8D	0	0	0	0
MROH2B	0	8.08	0	0
OR1L8	0	0	0	0
PPID	17.38	145.73	0	0
OR1N2	0	0	0	0
COL24A1	0	0	0	0
ETFDH	48.93	3.21	0	0
OR1N1	0	0	0	0
RXFP1	26.16	0	0	0
LPAR3	0	0	0	0
PTGER4	0	0	0	0
TBCA	275.05	204.96	0	344.93
NEUROD2	0	0	0	0
MAP6	0	0	0	0
OTP	0	0	0	0
ECEL1	0	0	0	0
BCL2L1	21.6	45.34	0	15.47
FGG	0	0	0	0
FGA	0	0	0	0
OR2AT4	7.61	6.08	0	0
FGB	0	0	0	0
PLRG1	110.1	0	0	0
RAB4B-EGLN2_ENSG00000171570	0	0	0	0
ZNF584	0	3.58	0	0
DSCAM	0	0	0	0
DNAI2	0	0	0	0
NMUR1	0	0	0	0
CLSTN1	3.47	3.9	0	17.01
CXXC5	0	16.87	0	0
ZNF274	26.88	0	0	0
PIK3CD	367.56	3.71	450.53	231
PTCRA	0	0	0	0
SLC25A33	0	0	0	0
ENC1	0	0	0	0
SPSB1	0	0	0	0
P2RY6	0	0	0	0
BPTF	109.04	20.59	0	60.23
S100Z	0	0	0	0
ZIK1	0	10.57	0	0
GPR82	0	5.56	0	0
NMRAL2P_ENSG00000171658	0	0	0	0
GPR34	0	4.69	0	49.09
SHANK2-AS3	0	0	0	0
PLEKHG5	0	0	0	0
ATF7IP	26.18	81.77	980.35	0
LKAAEAR1	0	0	0	0
RGS19	8.99	0	0	0
TCEA2	0	0	0	0
DEFB4A	0	0	0	0
ANO5	0	0	0	0
HDAC3	30.47	37.95	0	0
SPATA46	0	48.6	0	0
GPHN	0	0	0	0
VAT1L	0	0	0	0
TMEM51	0	0	0	0
CAMTA1	6.73	0	0	0
LGALS4	0.47	0	0	0
LRRC34	0	0	0	0
PAH	0	0	0	0
SPATA5L1	0	47.94	0	0
GATM	0	0	0	0
SYCE1	0	0	0	0
NXNL1	0	0	0	0
RASGRP4	0	14.17	0	0
NHLH1	0	0	0	0
SLFNL1	0	0	0	0
BCL2	13.7	0	0	0
RHNO1	0	0	0	0
CTPS1	41.62	64.92	0	20.45
UTF1	0	0	0	0
KNDC1	124.13	48.91	0	0
WDR87	0	0	60.18	0
METTL18	0	0	0	0
CFAP46	0	0	0	0
COL8A2	0	26.23	0	0
PWWP2B	0	0	0	0
PCDHB1	0	0	0	0
ZNF540	0	0	0	0
ANGPTL7	0	0	0	0
FBXL14	0	0	0	0
EXOSC10	22.67	169.49	0	0
ZNF570	0	7.21	0	0
NINJ2	0	0	0	0
MLLT3	0	0	0	0
FAM90A1	0	0	0	0
RRM2	142.14	38.64	0	0
TRAPPC12	49.08	39.04	0	0
IFNB1	98.73	0	0	0
RPS21	303.09	0	0	0
C3AR1	0.11	0	0	0
MRM3	0	0	0	0
PTEN	65.72	69.51	0	19.63
RPS7	455.76	332.1	5473.8	754.13
PRND	0	0	0	0
RNASEH1	4.66	21.76	0	0
PRNP	33.23	16.55	0	0
KLF17	0	0	0	0
ADRA1D	0	0	0	0
FRMD5	4.88	6.11	0	0
AQP4	0	0	0	0
MIR31HG	0.12	5.6	0	0
CYP4F11	0	0	0	0
TLN2	0	0	0	0
LGALS9C	0	0	0	0
TVP23B	0.12	0	0	0
FBXW10	0	0	0	0
OR10H3	0	0	0	0
ZNF217	48.28	28.54	0	0
OR10H2	0	0	0	0
SRGAP2C	0	8.72	0	0
OR52A5	0	0	0	0
SCG2	0	0	0	0
ATPAF2	120.29	0	0	0
CYP4F22	0	0	0	0
FOXB1	0	0	0	0
PPIH	0	11.06	0	0
DRC3	0	0	0	0
ZNF57	0	33.02	0	0
SHLD1	0	38.02	0	0
C11orf40	0	0	0	0
JMJD1C	12.34	434.05	0	39.51
LDHAL6B	0	0	0	0
SYNPO	0	0	0	0
OR52P2P_ENSG00000171999	0	0	0	0
ZNF556	1.29	33.74	0	0
MAL	0	0	0	0
ZNF554	0	40.38	0	0
RAB33B	0	0	0	0
THOP1	39.11	0.3	0	0
ANKRD20A4	0	0	0	0
REG3A	0	0	0	0
GAP43	0	0	0	0
REG1B	0	0	0	0
EPHX4	0	0	0	0
LAMB2	0	0	0	0
USP19	2.09	10.55	0	0
QARS	110.97	84.98	0	406.23
ORMDL3	22.05	42.56	0	41.41
SERF1A	50.3	216.15	0	0
KLF11	0	0	0	0
LRRC15	0	7.88	0	0
SMN1	7.12	71.58	0	0
EIF2AK3	25.02	0	0	75.87
TEX37	0	0	0	0
MOB3A	42.2	127.54	0	77.55
KRCC1	31.17	28.96	0	0
NME6	9.14	0	0	97.93
CYCS	255.57	6.71	0	0
CD8B	0	13.3	0	0
SLFN12	13.22	0	0	0
CALB2	0	0	0	0
SLC9C1	0	0	0	0
OR1A1	0	7.2	0	0
OR7A2P_ENSG00000172148	0	0	0	0
OR1A2	0	0	0	0
OR8I2	0	0	0	0
LCE1D	0	0	0	0
CCL11	0	0	0	0
FRMD3	0	0	0	0
SNTB1	0	0	0	0
MTBP	0	0	0	0
TEFM	0	0	0	0
MRPL13	11.55	0	0	0
MALT1	0	1.11	0	0
PRL	0	0	0	0
ISG20	28.52	24.33	0	0
HMGN1P35_ENSG00000172186	0	0	0	0
OR4C11	0	0	0	0
MBOAT1	0	0.08	0	0
OR8U1	0	0	0	0
ID4	0	0	0	0
OR4X2	0	0	0	0
GPR22	0	0	0	0
CXCR6	0	36.42	0	0
CEBPB	12.58	0	0	0
AZU1	0	0	0	0
TPSAB1	0	0	0	0
ATOH1	0	24.05	0	0
PAIP1	7.74	0	0	239.78
CLEC7A	0	0	0	0
C5orf34	0	0	0	0
C1QTNF4	0	0	0	0
SERHL_ENSG00000172250	0	0	0	0
NEGR1	0	0	0	0
ZNF131	61.24	13.4	0	0
MACROD2	0	161.44	0	0
DPAGT1	0	0	0	0
BSG	1.11	0	0	0
HINFP	76.41	0	0	0
PRYP4_ENSG00000172283	0	0	0	0
CDY1	0	0	0	0
OR10V1	0	0	0	0
CERS6	2.74	0	0	0
CSPG4P4Y_ENSG00000172294	0	0	0	0
SPTLC3	3.33	0	0	0
GOLGA2P3Y_ENSG00000172297	0	0	0	0
COPRS	0	0	0	0
TP53RK	3.91	0	0	0
B3GALT1	0	2.8	0	0
OR5A1	1.06	0	0	0
CLEC12A	0	0	0	0
OR5A2	6.36	0	0	0
BPGM	23.61	0	0	0
POP7	0	40.26	0	0
ALG14	1.03	0	0	0
SUCLG2	11.2	0	0	0
CSPG4P3Y_ENSG00000172342	0	0	0	0
STARD5	31.42	0	0	0
CSDC2	0	0	0	0
RCAN2	0	0	0	0
IL16	54.9	174.63	0	2.96
ABCG4	0	0	0	0
CDY1B	0	0	0	0
GNB2	0	0	0	0
CFAP53	0	27.53	0	0
OR5B12	0	59.2	0	0
OR5B2	0	0	0	0
MCRIP2	0	26.77	0	0
PDZD3	0	0	0	0
C2CD2L	0.09	9.31	0	5.55
OR9I1	0	8.25	0	0
ARNT2	0	0	0	0
GNG12	0	0	0	0
PRSS27	0	0	0	0
MYOZ2	0	0	0	0
SYNPO2	0.59	0	0	0
DNAJB7	5.5	0	0	0
CLP1	340.93	0	0	0
INSL5	0	0	0	0
EFCAB3	0	0	0	0
TTC36	0	0	0	0
RSPH9	0	0	0	0
COPS9	0	0	0	0
GTPBP2	60.8	17.18	0	0
FGGY	9.88	0	0	0
OR9G4	0	0	0	0
IL17D	68.95	0	0	0
OR5AR1	0	0	0	0
PRSS30P_ENSG00000172460	0	0	0	0
FUT9	0	0	0	0
OR5AP2	0	0	0	0
TCEAL1	69.98	0	0	0
ZNF24	25.83	9.36	0	0
HSFY1	0	0	0	0
MANEA	0	0	0	0
RAB40A	0	0	0	0
MAB21L4	0	0	0	0
AGXT	0	0.14	0	0
OR8J1	0	0	0	0
OR5T3	0	0	0	0
AFF1	13.64	8.58	0	140.79
ACOT12	0	0	0	0
FIBP	18.44	0.49	0	0
CARNS1	0	0	0	0
OR10H5	0	0	0	0
BANP	21.8	0	0	0
PPP1CA	64.57	150.37	0	88.6
HCFC1	37.86	12.89	0	0.67
FAM170B	0	0	0	0
CTSW	0	0	0	0
NIPAL4	0.06	0	0	0
MUCL1	0	0	0	0
SNTG2	0	0	0	0
FNDC9	0	0	0	0
PDE3A	0	0	0	0
RASGRP1	2.63	3.89	0	0
KLHL6	17.46	23.78	0	0
CHCHD1	0	69.54	0	0
MRPL52	13.58	21.75	0	0
SMPDL3A	0	0	0	0
RND1	0	0	0	0
RAD9A	0	0	0	0
EFEMP2	0	0	0	0
OR10AD1	0	0	0	0
AGAP5	0	0	0	0
WASHC2C	160.69	62.91	1269.29	0
TMEM134	0	0	0	0
ZMAT3	2.32	0.31	0	0
ZFAND4	48.36	0.2	0	0
THEMIS	61.69	0	0	61.45
MOS	0	0	0	0
ZNF738	0	0	0	0
MS4A10	0	0	0	0
SLFN11	175.06	228.14	0	0
FAM71D	0	0	0	0
CCL19	0	0	0	0
CORO1B	0	6.53	0	0
FUT10	0	4.89	0	0
LRRC20	0	0	0	0
MUS81	48.5	0	0	0
PURG	0	0	0	0
TMEM217	0	0	0	0
OR4D9	8.55	1.28	0	0
RPL12P13_ENSG00000172746	0	0	0	0
ZNF596	171.5	0	0	0
COL6A5	10.16	0	0	0
CFL1	678.14	1098.56	0	28.28
TMCC1	0	0	0	144.47
NAA16	1.45	0	0	0
OR5B3	50.86	0.45	0	0
EFCAB12	0	0	0	2.62
OR10W1	0	0	0	0
FAM192A	75.73	14.89	0	78.28
RAB43	16.67	0	0	0
FADS6	0	0	0	0
CBWD1	122.43	50.51	0	0
HOXC5	0	0	0	0
RAB37	10.04	66.85	0	0
DCP2	3.02	16.59	0	0
ZBTB8OSP2_ENSG00000172799	0	1.55	0	0
SNX32	0	0	0	0
RPL38	1490.46	4555.18	0	20.17
CYP7B1	0.95	0	0	0
OVOL1	0	0	0	0
RARG	0	0	0	0
CES4A	0	0	0	0
CES3	5.51	0	0	0
SSH3	0	3.27	0	0
CES2	0.07	24.6	0	0
PDP2	0	8.27	0	0.02
SP3	21.92	23.34	0	17.9
KRT2	0	0	0	0
DMXL1	4.24	85.64	0	0
METAP1D	0	0	0	0
ZNF621	11.08	15.98	0	0
EGFL7	0	0	0	0
NADSYN1	24.28	0	0	0
DHCR7	26.4	0	0	0
ACTE1P_ENSG00000172900	0	0	0	0
LVRN	0.08	76.66	0	0
COX6B1P3_ENSG00000172912	0	0	0	0
NBEA	6.44	5.41	0	0
RNASEH2C	27.74	37.81	0	0
MYEOV	42.46	0	0	0
ANKRD13D	0	0	0	0
MRGPRF	0	0	0	0
MYD88	23.75	33.65	0	0
MRGPRD	0	0	0	0
OXSR1	0	28.58	0	78.32
SLC22A13	0	0	0	0
PHF8	34.59	20.11	0	44.38
LCLAT1	0	24.15	0	0
ADH6	0	0	0	0
MIR4435-2HG	64.61	88.41	0	0
XKR3	0	0	0	0
FRG2C	0	0	0	0
UNC93B3_ENSG00000172971	0	0	0	0
VDAC2P5_ENSG00000172974	0	0	0	0
KAT5	0	0	0	0
SH3RF3	0	7.55	0	0
GXYLT2	0	0	0	0
HPSE2	22.16	2.78	0	0
DCAKD	72.62	0	0	0
ARPP21	0	0	0	0
TADA2B	7.21	8.99	0	22.96
CCDC96	0	0	0	0
GRK2	0	117.79	912.63	5.42
RELA	259.83	115.24	0	567.18
EVC2	0	0	0	0
ZNF680	0	0	0	0
HECTD4	21.56	34.15	0	228.14
FAM222B	0	0	0	0
BNC2	0	0	0	7.6
DEC1	0	0	0	0
RXFP4	0	0	0	0
HPSE	2.23	14.36	0	0
COQ2	12.58	0	0	0
CCDC63	0	0	0	0
HSPA6	0	0	0	0
TRMT112	99.49	0	0	0
LRRN3	0	7.03	0	64.86
KDM2A	36.7	38.41	105.05	51.42
ACSM6	7.38	0	0	0
ADCK5	0	0	0	0
MRPL57	0	7.29	0	0
NOC3L	3.65	71.28	0	0
ESRRA	0	0	0	22.64
RHOD	0	0	0	0
ADAMTS20	0	0	0	0
COMMD1	0	49.49	0	0
RAPH1	0	8.71	0	0
MTX1	18.6	0	0	0
ADCY5	0	2.16	0	0
PARP14	49.73	189.11	43.32	0
CYSLTR1	16.43	0	0	0
PARP15	12.39	4.46	0	0
CKS1B	0	0	0	0
ABCD2	0	0	0	0
AHSA2P_ENSG00000173209	0	0	0	0
ABLIM3	1.72	0	0	0
MAB21L3	0	0.06	0	0
TUBB8P12	0	0	0	0
MFSD4B	8.66	21.91	0	0
VANGL1	0	0	0	0
GLRX	0	0	0	0
IQCB1	0	0	0	0
SYT12	0	0	0	0
GOLGB1	83.44	17.24	0	112.83
TERF1P1_ENSG00000173231	0	0	0	0
C11orf86	0	0	0	0
LIPM	0	0	0	0
GPR151	0	20.28	0	0
DMRT2	0	0	0	0
ZNF483	0	9.47	0	0
PLAC8L1	21.11	0	0	0
SLC2A14	0	0	0	0
GPR137	3.1	0	0	0
SNCG	0	0	0	0
MMRN2	0	0	0	0
MZT2A	0	154.51	0	0
TNKS	6.74	0	731.88	0
ZNF449	0	0	0	0
ZBTB21	2.25	7.44	0	0
PPP1R3B	0	0	0	0
OR10K1	0	46.4	0	0
FAM86B3P_ENSG00000173295	0	0	0	0
GPR148	0	0	0	0
STOX2	5.7	0	0	0
MAP3K11	106.35	8.86	0	0
TRIB1	3.12	6.62	0	0
CST9	0	0	0	0
KCNK7	0	0	0	0
SFT2D3	0	0.39	0	0
ENSG00000173357	0	0	0	0
ENSG00000173366	0	0	0	31.66
C1QB	0	0	0	0
C1QA	0	0	0	0
NDNF	0	0	0	0
IQCF1	0	0	0	0
OLR1	0	22.26	0	0
GLIPR1L1	0	0	0	0
DAG1	0	0	0	0.05
INSM1	0	0	0	0
DAB1	0	0	0	0
ARV1	0	0	0	0
NAA20	59.96	108.39	0	0
CCDC36	0	0	0	0
RNASE8	0	0	0	0
SAA1	0	0	0	0
MICOS10	11.16	0	0	0
EHBP1L1	6.34	49.56	0	68.64
THAP2	0	0	0	0
TMEM196	0	0	0	0
RNF26	0	0	0	0
PPP1R14B	59.65	68.21	0	0
RNASE11	0	0	0	0
ZNRD2	29.45	0	0	0
AGR3	0	0	0	0
SMARCC1	62.86	168.61	0	9.71
ZNF417	0	0	0	0
PTPRM	0	0	0	0
FKBP2	0	133.42	0	0
VEGFB	104.49	19.29	0	0
PEAK1	12.06	14.79	0	50.58
TNFRSF10D	0	0	0	0
MST1	0	0	0	0
TNFRSF10C	0	0	0	0
GMPPB	12.29	0.06	0	0
MOB1B	8.57	3.34	0	0
ZNF622	18.4	78.25	734.96	289.97
CSPG4	0	4.79	0	0
SNX33	5.18	0	0	0
FAM166C	0	13.18	0	0
NABP1	11.11	4.61	0	520.08
ADGRF3	0	0	0	0
NLRP13	0	0	0	0
CHD2	554.66	64.53	5978.93	63.34
XCR1	0	0	0	0
CCDC106	0	0	0	0
CCR9	4.76	1.67	0	0
CEP83	56.73	0	0	0
SULT1B1	0	0	0	0
NUDT4	0	21.21	0	62.32
PC	0	0	0	0
UGT2A1	0	0	0	0
SCAI	0	7.25	0	0
GPRC6A	0	16.37	0	0
NMNAT1	157.07	0.85	0	0
LRFN4	32.43	0	0	0
TRAPPC3L	0	0	0	0
APOBEC4	0	0	0	0
SLC19A1	8.68	0	0	0
HSPB7	0	0	0	0
RCE1	2.62	0	0	0
UQCRH	3.8	166.02	0	0
TAS1R1	0	0	0	0
HES3	0	0	0	0
EIF1AX	10.85	2.53	0	15.15
SPDYE2B	12	47.06	0	0
OR1L1	0	0	0	0
BCLAF3	19.62	0	0	1.59
PSMD1	90.01	66.68	0	56.1
ADGRG2	0	7.64	0	0
SPATA3	0	0	0	0
MUC13	0	0	0	0
SUSD5	0	0	0	0
HEG1	4.9	3.17	0	0
WFIKKN2	0	0	0	0
C11orf80	0	0	0	0
TOMM20	0	7.65	0	0
FAUP4_ENSG00000173727	0	0	0	0
C1orf100	0	0	0	0
AGFG1	0	0	0	0
STAT5B	5.67	17.79	0	37.47
CD7	101.37	25.24	0	0
TOPAZ1	0	0	0	0
CNP	0	8.23	0	0
JUP	0	0	0	0
HAP1	1.17	0	0	0
TDRD12	0	0	0	0
PPIAP7_ENSG00000173810	0	0	0	0
CCDC13-AS1	0	0	0	0
EIF1	152.35	0	0	0
ENDOV	0	0	0	0
RNF213	382.72	647.37	0	643.18
TIGD3	0	0	0	0
KCNH6	0	0	0	0
MARCH10	0	0	0	0
PLK3	23.23	0	0	0
NET1	1.65	96.05	0	0
DPY19L1	13.01	0	0	0
ENSG00000173862	0	0	0	0
ENSG00000173867	0	0	0	0
PHOSPHO1	0	0	0	0
ZNF791	6.33	0	0	0
PHC3	106.18	409.78	0	1029.35
GPR160	0	45.36	0	0
CBX2	0	0	0	0
SPTBN2	0	0.07	0	0
GOLIM4	0	21.45	0	34.32
KRT28	0	0	0	0
RBM4B	0	108.72	0	0
ATP5MD	0	0	401.02	0
HOXB2	0	0	0	0
C1QTNF1	0	0	0	0
MARCH3	0	0	0	0
SWSAP1	0	0	0	0
SLCO4C1	0	0	0	0
RBM4	47.31	36.04	0	0
PIFO	9.12	16.51	0	0
XXYLT1	0	15.43	0	3.35
SNURFL_ENSG00000173954	389.19	0	0	0
UBXN2A	0	0	0	0
COMMD5P1_ENSG00000173966	0	0	0	0
RAX2	0	0	0	0
LRRC63	0	0	0	0
TCAP	0	0	0	0
CCS	0	0	0	0
NRROS	0	0	0	0
CEP19	34.61	0	0	0
KLHL15	0	0	0	0
FBXO45	0	0	0	0
SPERT	0	0	0	0
TENT5D	0	0	0	0
GNG5	18.88	0	0	0
FAM3C2P_ENSG00000174028	0	0	0	0
SLC25A30	0	0	0	6.49
C9orf131	0	0	0	0
CD34	7.45	0	0	0
CTSF	0	0.13	0	0
MSRB3	0	0	0	0
LEMD3	7.35	0	0	0
C16orf91	0	0	0	0
TLR10	0	0	0	0
TLR1	0	22.95	0	0
TLR6	0	0	0	0
FAM174A	0	0	0	0
RGMB	0	0	0	0
FAM53A	0	0	0	0
NWD2	0	0	0	0
CYB561D1	0	0	0	0
GSTA3	0	0	0	0
ZDHHC24	0	0	0	0
ENSG00000174171	0	0	0	0
TRMT10C	0	0	0	0
SELP	0.47	0	0	0
CTU2	0	0	0	128.95
MGA	148.93	15.15	0	112.28
C12orf66	0	0	0	74.7
ARL13A	0	0	0	0
SNX31	0	0	0	0
PIGG	0	103	0	168.95
PRPF8	10.91	99.82	6008.91	85.41
ADCY6	0	0	0	0
REP15	28.06	0	0	0
PITPNA	131.06	23.3	0	0
DDX23	213.87	116.27	0	0
ZNF80	0	0	0	0
ZNHIT2	0	0	0	0
EVX2	0	5.44	0	0
ZBTB4	11.61	18.41	0	0
TNK1	0	0	0	0
ZHX3	8.18	0	0	0
PHLDA3	0	0	0	0
DIRC1	0	0	0	0
SLC16A11	0	0	0	0
SLC16A13	0	0	0	0
GLIS1	0	0	0	0
OR2Y1	0	0	0	0
CHRNA9	0	0	0	0
PODN	30.35	0	0	0
STAG3L3_ENSG00000174353	0	0	0	0
SLC6A19	0	0	0	0
SNHG11	0	0	0	0
C11orf45	0	0	0	0
EXO1	0	0	0	0
RALGAPA1	175.22	0	0	13.1
PMS2P6_ENSG00000174384	0	0	0	0
MIR1-1HG-AS1	0	0	0	0
LIG4	59.39	33.39	0	0
MIR1-1HG	0	0	0	0
PPIAP24_ENSG00000174408	0	0	0	0
TRHR	0	0	0	0
RPL35P9_ENSG00000174418	0	0	0	0
GTF2IRD2B	29.24	0	0	0
ABRA	0	0	0	0
ATP2A2	2.73	0	0	0
ZWILCH	0	0	0	0
RPL4	1202.72	924.63	0	1541.8
SNAPC5	49.04	157.03	0	0
STARD6	8.97	0	0	0
GOLGA6L2	0.06	10.43	0	0
VWC2L	0	0	0	0
C12orf76	0	0	0	0
ZCCHC12	0	18.23	0	0
CNTNAP2	4.39	24.74	0	0
GALNTL6	0	0	0	0
LINGO2	5.62	0	0	0
BBS1	0.06	0	0	0
DENND4A	11.95	0.18	0	0
PPIAP80_ENSG00000174495	0	0	0	0
IGDCC3	0	0	0	0
GCSAM	0	0	0	0
ANKRD36C	65.4	3.08	0	0
SLC26A9	0	0	0	0
MFSD4A	0	0	0	0
PELI3	0	0	0	0
TTC9B	0	0	0	0
MYO1H	0	0	0	0
TMEM81	0	0	0	0
MRPL11	30.08	0	0	0
KLK15	0	0	0	0
IL20RB	0	0	0	0
GOLT1A	0	0	0	0
RPL10P2_ENSG00000174572	0	0	0	0
AKIRIN1	0	0	0	0
NPAS4	0	0	0	0
MSL2	17.84	6.6	0	0
ZNF497	1.14	0	0	0
TRAM1L1	0	0	0	0
CMKLR1	23.95	2.3	0	0
ANGEL2	0	7.12	0	0
UGT8	0	0	0	0
KY	0	0	0	0
IQCK	0	0	0	0
SLCO2A1	0	0	0	0
ZNF266	0	0	0	0
OR7D4	0	0	0	0
SLC29A2	0	0	0	0
BRSK2	0	0	0	0
VN1R6P_ENSG00000174677	0	0	0	0
FAM47DP_ENSG00000174678	0	0	0	0
GRIK1-AS1	0	0	0	0
B4GAT1	0	0	0	0
TMEM167A	23.54	12.15	0	0
LEP	0	0	0	0
SH3PXD2B	0	0	0	0
PPIAP72_ENSG00000174715	0	0	0	0
